"ticker","title","summary","published","description","link","language","subject","sector","published_est","market","hour_of_day","begin_price","end_price","index_begin_price","index_end_price","return","index_return","alpha"
ARQT,Arcutis Announces ZORYVE® (Roflumilast) Cream 0.3% Has Been Included in a Preferred Position on National Formularies for CVS Caremark,"WESTLAKE VILLAGE, Calif., July  17, 2023  (GLOBE NEWSWIRE) -- Arcutis Biotherapeutics, Inc. (Nasdaq: ARQT), an early commercial-stage company focused on developing meaningful innovations in immuno-dermatology, today announced that ZORYVE® (roflumilast) cream 0.3% for the treatment of plaque psoriasis, including intertriginous psoriasis in adults and adolescents, is now covered as a preferred tier product on CVS Caremark’s largest national commercial formularies effective July 5. These national formularies provide access to an additional 20 million commercial lives in the United States.",2023-07-17 15:00:00.000 +0300,"WESTLAKE VILLAGE, Calif., July  17, 2023  (GLOBE NEWSWIRE) -- Arcutis Biotherapeutics, Inc. (Nasdaq: ARQT), an early commercial-stage company focused on developing meaningful innovations in immuno-dermatology, today announced that ZORYVE® (roflumilast) cream 0.3% for the treatment of plaque psoriasis, including intertriginous psoriasis in adults and adolescents, is now covered as a preferred tier product on CVS Caremark’s largest national commercial formularies effective July 5. These national formularies provide access to an additional 20 million commercial lives in the United States.",https://www.globenewswire.com/news-release/2023/07/17/2705601/0/en/Arcutis-Announces-ZORYVE-Roflumilast-Cream-0-3-Has-Been-Included-in-a-Preferred-Position-on-National-Formularies-for-CVS-Caremark.html,,Product / Services Announcement,biotech,2023-07-17 10:00:00.000 +0300,pre_market,7,9.4399995803833,9.800000190734863,449.2799987792969,449.1300048828125,0.03813565957139005,-0.0003338539371704,0.038469513508560434
MDAI,Spectral AI to Present at 2023 Cantor Fitzgerald Global Healthcare Conference,"DALLAS, Sept.  20, 2023  (GLOBE NEWSWIRE) -- Spectral AI, Inc. (Nasdaq: MDAI; MDAIW) (“Spectral AI” or the “Company”), an artificial intelligence (AI) company focused on medical diagnostics for faster and more accurate treatment decisions in wound care, announced today that the Company will present at the 2023 Cantor Fitzgerald Global Healthcare Conference taking place September 26-28, 2023 in New York City. The Company will also host 1x1 meetings during the event.",2023-09-20 23:15:00.000 +0300,"DALLAS, Sept.  20, 2023  (GLOBE NEWSWIRE) -- Spectral AI, Inc. (Nasdaq: MDAI; MDAIW) (“Spectral AI” or the “Company”), an artificial intelligence (AI) company focused on medical diagnostics for faster and more accurate treatment decisions in wound care, announced today that the Company will present at the 2023 Cantor Fitzgerald Global Healthcare Conference taking place September 26-28, 2023 in New York City. The Company will also host 1x1 meetings during the event.",https://www.globenewswire.com/news-release/2023/09/20/2746865/0/en/Spectral-AI-to-Present-at-2023-Cantor-Fitzgerald-Global-Healthcare-Conference.html,,Calendar of Events,biotech,2023-09-20 18:15:00.000 +0300,market_open,15,4.0,4.099999904632568,444.010009765625,438.6400146484375,0.02499997615814209,-0.012094310936868528,0.037094287095010614
IMNN,IMUNON Expands Scientific Advisory Board with the Addition of Dr. Sachet Shukla,Renowned scientist will advise on the development of IMUNON’s FixPlas and IndiPlas modalities in immuno-oncology,2023-08-14 15:30:00.000 +0300,Renowned scientist will advise on the development of IMUNON’s FixPlas and IndiPlas modalities in immuno-oncology,https://www.globenewswire.com/news-release/2023/08/14/2724408/0/en/IMUNON-Expands-Scientific-Advisory-Board-with-the-Addition-of-Dr-Sachet-Shukla.html,,Press releases,biotech,2023-08-14 10:30:00.000 +0300,pre_market,7,1.159999966621399,1.2000000476837158,445.6499938964844,444.70001220703125,0.03448282949422888,-0.0021316766576098883,0.03661450615183877
VIR,Vir Biotechnology to Participate in the BofA Securities 2023 Health Care Conference,"SAN FRANCISCO, May  03, 2023  (GLOBE NEWSWIRE) -- Vir Biotechnology, Inc. (Nasdaq: VIR) today announced that Marianne De Backer, M.Sc., Ph.D., MBA, Chief Executive Officer, is scheduled to present at the BofA Securities 2023 Health Care Conference on Wednesday, May 10, at 8:00 a.m. PT / 11:00 a.m. ET.",2023-05-03 23:05:00.000 +0300,"SAN FRANCISCO, May  03, 2023  (GLOBE NEWSWIRE) -- Vir Biotechnology, Inc. (Nasdaq: VIR) today announced that Marianne De Backer, M.Sc., Ph.D., MBA, Chief Executive Officer, is scheduled to present at the BofA Securities 2023 Health Care Conference on Wednesday, May 10, at 8:00 a.m. PT / 11:00 a.m. ET.",https://www.globenewswire.com/news-release/2023/05/03/2660796/0/en/Vir-Biotechnology-to-Participate-in-the-BofA-Securities-2023-Health-Care-Conference.html,,Calendar of Events,biotech,2023-05-03 18:05:00.000 +0300,market_open,15,24.729999542236328,25.389999389648438,411.3599853515625,408.0199890136719,0.02668822723934534,-0.008119400177039944,0.03480762741638528
EYEN,Eyenovia Reveals Positive Evidence That Optejet® Delivery Technology Decreased Inflammation From Preserved Glaucoma Solutions Compared to Drops,Academic study found the Optejet® to be comparable to non-preserved drops in lessening the proinflammatory response Academic study found the Optejet® to be comparable to non-preserved drops in lessening the proinflammatory response,2023-01-12 15:00:00.000 +0200,Academic study found the Optejet® to be comparable to non-preserved drops in lessening the proinflammatory response Academic study found the Optejet® to be comparable to non-preserved drops in lessening the proinflammatory response,https://www.globenewswire.com/news-release/2023/01/12/2587812/0/en/Eyenovia-Reveals-Positive-Evidence-That-Optejet-Delivery-Technology-Decreased-Inflammation-From-Preserved-Glaucoma-Solutions-Compared-to-Drops.html,,Product / Services Announcement,biotech,2023-01-12 10:00:00.000 +0200,pre_market,8,1.8799999952316284,1.9500000476837158,395.5199890136719,396.6700134277344,0.03723407054767728,0.00290762653217698,0.0343264440155003
FBIO,"Fortress Biotech Appoints Lucy Lu, M.D., to its Board of Directors","MIAMI, Dec.  19, 2022  (GLOBE NEWSWIRE) -- Fortress Biotech, Inc. (Nasdaq: FBIO) (“Fortress”), an innovative biopharmaceutical company focused on efficiently acquiring, developing and commercializing or monetizing promising therapeutic products and product candidates, today announced that Lucy Lu, M.D., has been appointed to its Board of Directors. Dr. Lu is an accomplished executive with over 20 years of experience in a wide range of financial and drug development matters in the biotech and healthcare sectors as an investment banker, equity research analyst and executive at several biotech companies.",2022-12-19 15:00:00.000 +0200,"MIAMI, Dec.  19, 2022  (GLOBE NEWSWIRE) -- Fortress Biotech, Inc. (Nasdaq: FBIO) (“Fortress”), an innovative biopharmaceutical company focused on efficiently acquiring, developing and commercializing or monetizing promising therapeutic products and product candidates, today announced that Lucy Lu, M.D., has been appointed to its Board of Directors. Dr. Lu is an accomplished executive with over 20 years of experience in a wide range of financial and drug development matters in the biotech and healthcare sectors as an investment banker, equity research analyst and executive at several biotech companies.",https://www.globenewswire.com/news-release/2022/12/19/2576277/28889/en/Fortress-Biotech-Appoints-Lucy-Lu-M-D-to-its-Board-of-Directors.html,,Directors and Officers,biotech,2022-12-19 10:00:00.000 +0200,pre_market,8,8.699999809265137,9.0,383.2699890136719,383.4700012207031,0.03448278130022205,0.0005218572097074,0.03396092409051468
ORPHA.CO,New CEO appointed,"As mentioned in announcement 11/2023 the Company and CEO/CFO Anders Fink Vadsholt entered into a severance agreement at May 30th 2023, where Mr. Vadsholt would step down as CEO/CFO of the Company no later than October 1st 2023, or when a replacement had been found.",2023-09-20 21:52:00.000 +0300,"As mentioned in announcement 11/2023 the Company and CEO/CFO Anders Fink Vadsholt entered into a severance agreement at May 30th 2023, where Mr. Vadsholt would step down as CEO/CFO of the Company no later than October 1st 2023, or when a replacement had been found.",https://www.globenewswire.com/news-release/2023/09/20/2746819/0/da/New-CEO-appointed.html,,European Regulatory News,biotech,2023-09-20 16:52:00.000 +0300,market_open,13,1.0499999523162842,1.0720000267028809,444.010009765625,438.6400146484375,0.020952452748273794,-0.012094310936868528,0.033046763685142325
KA,Kineta to Participate in Upcoming Investor Conferences,"SEATTLE, Aug.  31, 2023  (GLOBE NEWSWIRE) -- Kineta, Inc. (Nasdaq: KA), a clinical-stage biotechnology company focused on the development of novel immunotherapies in oncology that address cancer immune resistance, announced today its participation in the following upcoming investor conferences in September 2023.",2023-08-31 16:30:00.000 +0300,"SEATTLE, Aug.  31, 2023  (GLOBE NEWSWIRE) -- Kineta, Inc. (Nasdaq: KA), a clinical-stage biotechnology company focused on the development of novel immunotherapies in oncology that address cancer immune resistance, announced today its participation in the following upcoming investor conferences in September 2023.",https://www.globenewswire.com/news-release/2023/08/31/2735375/0/en/Kineta-to-Participate-in-Upcoming-Investor-Conferences.html,,Trade Show,biotech,2023-08-31 11:30:00.000 +0300,pre_market,8,1.9500000476837158,2.0160000324249268,451.010009765625,451.6499938964844,0.03384614519348768,0.0014190020553910847,0.032427143138096595
ANAB,AnaptysBio and GSK-partnered immuno-oncology agents JEMPERLI (dostarlimab-gxly) and cobolimab show positive progress in two separate non-small cell lung cancer trials,"SAN DIEGO, Oct.  05, 2022  (GLOBE NEWSWIRE) -- AnaptysBio, Inc. (Nasdaq: ANAB), a clinical-stage biotechnology company focused on delivering innovative immunology therapeutics, today announced that GSK’s study PERLA, a head-to-head trial of JEMPERLI vs. Keytruda in patients with metastatic non-squamous non-small cell lung cancer, met its primary endpoint of objective response rate (ORR) of dostarlimab plus chemotherapy versus pembrolizumab plus chemotherapy as assessed by blinded independent central review per RECIST v1.1.",2022-10-05 16:00:00.000 +0300,"SAN DIEGO, Oct.  05, 2022  (GLOBE NEWSWIRE) -- AnaptysBio, Inc. (Nasdaq: ANAB), a clinical-stage biotechnology company focused on delivering innovative immunology therapeutics, today announced that GSK’s study PERLA, a head-to-head trial of JEMPERLI vs. Keytruda in patients with metastatic non-squamous non-small cell lung cancer, met its primary endpoint of objective response rate (ORR) of dostarlimab plus chemotherapy versus pembrolizumab plus chemotherapy as assessed by blinded independent central review per RECIST v1.1.",https://www.globenewswire.com/news-release/2022/10/05/2528780/0/en/AnaptysBio-and-GSK-partnered-immuno-oncology-agents-JEMPERLI-dostarlimab-gxly-and-cobolimab-show-positive-progress-in-two-separate-non-small-cell-lung-cancer-trials.html,,Health,biotech,2022-10-05 11:00:00.000 +0300,pre_market,8,26.969999313354492,27.5,377.9700012207031,373.3900146484375,0.019651490550208213,-0.012117328246881933,0.03176881879709015
DYAI,Dyadic Announced an MoU with Bangladesh’s State-Owned Pharmaceutical Company to Facilitate Biopharmaceutical Research and Biomanufacturing Capacity,"JUPITER, Fla. and DHAKA, Bangladesh, June  21, 2023  (GLOBE NEWSWIRE) -- Dyadic International, Inc. (“Dyadic”, “we”, “us”, “our”, or the “Company”) (NASDAQ: DYAI), a global biotechnology company focused on building innovative microbial platforms to address the growing demand for global protein bioproduction and unmet clinical needs for effective, affordable and accessible biopharmaceutical products for human and animal health, today announced that it has entered into a Memorandum of Understanding (“MoU”) with Essential Drugs Company Limited (EDCL), the state owned pharmaceutical company under the Ministry of Health and Family Welfare of Bangladesh to facilitate biopharmaceutical research, pre-clinical development, cGMP production, clinical trials, regulatory and other relevant areas of interest in Bangladesh.",2023-06-21 15:33:00.000 +0300,"JUPITER, Fla. and DHAKA, Bangladesh, June  21, 2023  (GLOBE NEWSWIRE) -- Dyadic International, Inc. (“Dyadic”, “we”, “us”, “our”, or the “Company”) (NASDAQ: DYAI), a global biotechnology company focused on building innovative microbial platforms to address the growing demand for global protein bioproduction and unmet clinical needs for effective, affordable and accessible biopharmaceutical products for human and animal health, today announced that it has entered into a Memorandum of Understanding (“MoU”) with Essential Drugs Company Limited (EDCL), the state owned pharmaceutical company under the Ministry of Health and Family Welfare of Bangladesh to facilitate biopharmaceutical research, pre-clinical development, cGMP production, clinical trials, regulatory and other relevant areas of interest in Bangladesh.",https://www.globenewswire.com/news-release/2023/06/21/2692028/0/en/Dyadic-Announced-an-MoU-with-Bangladesh-s-State-Owned-Pharmaceutical-Company-to-Facilitate-Biopharmaceutical-Research-and-Biomanufacturing-Capacity.html,,Business Contracts,biotech,2023-06-21 10:33:00.000 +0300,pre_market,7,2.059999942779541,2.119999885559082,437.17999267578125,436.1600036621094,0.029126186624346982,-0.0023331100021960816,0.031459296626543065
FBIO,Fortress Biotech Reports Second Quarter 2023 Financial Results and Recent Corporate Highlights,"Total net revenue was $17.4 million in the second quarter of 2023, a 40% increase from $12.4 million in the first quarter of 2023",2023-08-14 23:01:00.000 +0300,"Total net revenue was $17.4 million in the second quarter of 2023, a 40% increase from $12.4 million in the first quarter of 2023",https://www.globenewswire.com/news-release/2023/08/14/2724965/28889/en/Fortress-Biotech-Reports-Second-Quarter-2023-Financial-Results-and-Recent-Corporate-Highlights.html,,Earnings Releases and Operating Results,biotech,2023-08-14 18:01:00.000 +0300,market_open,15,7.800000190734863,8.100000381469727,444.70001220703125,448.1099853515625,0.038461561974218274,0.007668030247194434,0.03079353172702384
ARQT,Arcutis Announces Second Quarter 2023 Financial Results and Provides Business Update,"WESTLAKE VILLAGE, Calif., Aug.  08, 2023  (GLOBE NEWSWIRE) -- Arcutis Biotherapeutics, Inc. (Nasdaq: ARQT), an early commercial-stage biopharmaceutical company focused on developing meaningful innovations in immuno-dermatology, today reported financial results for the quarter ended June 30, 2023, and provided a business update.",2023-08-08 23:02:00.000 +0300,"WESTLAKE VILLAGE, Calif., Aug.  08, 2023  (GLOBE NEWSWIRE) -- Arcutis Biotherapeutics, Inc. (Nasdaq: ARQT), an early commercial-stage biopharmaceutical company focused on developing meaningful innovations in immuno-dermatology, today reported financial results for the quarter ended June 30, 2023, and provided a business update.",https://www.globenewswire.com/news-release/2023/08/08/2721101/0/en/Arcutis-Announces-Second-Quarter-2023-Financial-Results-and-Provides-Business-Update.html,,Earnings Releases and Operating Results,biotech,2023-08-08 18:02:00.000 +0300,market_open,15,9.529999732971191,9.829999923706055,448.0799865722656,448.75,0.03147955919630771,0.0014952987140975918,0.029984260482210118
DYAI,Dyadic Receives U.S. Patent for Manufacturing Seasonal and Pandemic Influenza Vaccines from its Proprietary C1 Protein Production Platform,"JUPITER, Fla., April  18, 2023  (GLOBE NEWSWIRE) -- Dyadic International, Inc. (“Dyadic”, “we”, “us”, “our”, or the “Company”) (NASDAQ: DYAI), a global biotechnology company focused on building innovative microbial protein production platforms to address the growing demand for global protein bioproduction and unmet clinical needs for effective, affordable and accessible biopharmaceutical products for human and animal health, today announced that the company has received a Notice of Allowance from the U.S. Patent and Trademark Office (USPTO) for patent application 16/640,483, titled ""PRODUCTION OF FLU VACCINE IN MYCELIOPHTHORA THERMOPHILA"" (the “Patent”), and is expected to provide patent protection through 2038.",2023-04-18 15:30:00.000 +0300,"JUPITER, Fla., April  18, 2023  (GLOBE NEWSWIRE) -- Dyadic International, Inc. (“Dyadic”, “we”, “us”, “our”, or the “Company”) (NASDAQ: DYAI), a global biotechnology company focused on building innovative microbial protein production platforms to address the growing demand for global protein bioproduction and unmet clinical needs for effective, affordable and accessible biopharmaceutical products for human and animal health, today announced that the company has received a Notice of Allowance from the U.S. Patent and Trademark Office (USPTO) for patent application 16/640,483, titled ""PRODUCTION OF FLU VACCINE IN MYCELIOPHTHORA THERMOPHILA"" (the “Patent”), and is expected to provide patent protection through 2038.",https://www.globenewswire.com/news-release/2023/04/18/2649016/0/en/Dyadic-Receives-U-S-Patent-for-Manufacturing-Seasonal-and-Pandemic-Influenza-Vaccines-from-its-Proprietary-C1-Protein-Production-Platform.html,,Patents,biotech,2023-04-18 10:30:00.000 +0300,pre_market,7,1.8200000524520874,1.8799999952316284,413.94000244140625,415.5799865722656,0.032967000577117045,0.003961888489121118,0.029005112087995926
ARQT,"New Campaign from Arcutis Aims to Educate, Raise Awareness, and Provide Encouragement for Those Living with Seborrheic Dermatitis",Arcutis announced the launch of an educational campaign designed to elevate understanding and connection for those living with seborrheic dermatitis.,2023-09-25 16:00:00.000 +0300,Arcutis announced the launch of an educational campaign designed to elevate understanding and connection for those living with seborrheic dermatitis.,https://www.globenewswire.com/news-release/2023/09/25/2748693/0/en/New-Campaign-from-Arcutis-Aims-to-Educate-Raise-Awareness-and-Provide-Encouragement-for-Those-Living-with-Seborrheic-Dermatitis.html,,Health,biotech,2023-09-25 11:00:00.000 +0300,pre_market,8,5.380000114440918,5.519999980926514,430.4200134277344,429.1700134277344,0.026022279462375866,-0.002904140051586773,0.028926419513962638
IMNN,Preclinical Data Showing Strong Immunogenicity and Protection with IMUNON’s PlaCCine DNA-Based Vaccines Modality Available Online on bioRxiv,"LAWRENCEVILLE, N.J., Aug.  07, 2023  (GLOBE NEWSWIRE) -- IMUNON, Inc. (NASDAQ: IMNN), a clinical-stage drug-development company focused on developing non-viral DNA-mediated immunotherapy and next-generation vaccines, announces that a manuscript titled “Strong immunogenicity & protection in mice with PlaCCine: A COVID-19 DNA vaccine formulated with a functional polymer,” is available on the preprint server bioRxiv [here]. The study used IMUNON’s proprietary formulation against the spike proteins from two SARS-CoV-2 variants, both alone and in combination. These results add to the growing body of preclinical data confirming the efficacy and superior desirable features of the IMUNON’s PlaCCine vaccine modality.",2023-08-07 15:30:00.000 +0300,"LAWRENCEVILLE, N.J., Aug.  07, 2023  (GLOBE NEWSWIRE) -- IMUNON, Inc. (NASDAQ: IMNN), a clinical-stage drug-development company focused on developing non-viral DNA-mediated immunotherapy and next-generation vaccines, announces that a manuscript titled “Strong immunogenicity & protection in mice with PlaCCine: A COVID-19 DNA vaccine formulated with a functional polymer,” is available on the preprint server bioRxiv [here]. The study used IMUNON’s proprietary formulation against the spike proteins from two SARS-CoV-2 variants, both alone and in combination. These results add to the growing body of preclinical data confirming the efficacy and superior desirable features of the IMUNON’s PlaCCine vaccine modality.",https://www.globenewswire.com/news-release/2023/08/07/2719692/0/en/Preclinical-Data-Showing-Strong-Immunogenicity-and-Protection-with-IMUNON-s-PlaCCine-DNA-Based-Vaccines-Modality-Available-Online-on-bioRxiv.html,,Press releases,biotech,2023-08-07 10:30:00.000 +0300,pre_market,7,1.2300000190734863,1.2699999809265137,446.80999755859375,448.7099914550781,0.0325202936851642,0.004252353140856508,0.028267940544307694
SCLX,"Scilex Holding Company Presented Oral and Poster Presentations on Elyxyb at the 2023 Annual Brain Week Conference Held in Las Vegas, NV","PALO ALTO, Calif., Sept.  12, 2023  (GLOBE NEWSWIRE) -- Scilex Holding Company (Nasdaq: SCLX, “Scilex” or “Company”), a majority-owned subsidiary of Sorrento Therapeutics, Inc. (OTC: SRNEQ), an innovative revenue-generating company focused on acquiring, developing and commercializing non-opioid pain management products for the treatment of acute and chronic pain, announced that it presented oral and poster presentations at the 2023 Annual Brain Week Conference on the benefits of Elyxyb (celecoxib oral solution). The conference was held from September 6-8, 2023 in Las Vegas, NV.",2023-09-12 16:00:00.000 +0300,"PALO ALTO, Calif., Sept.  12, 2023  (GLOBE NEWSWIRE) -- Scilex Holding Company (Nasdaq: SCLX, “Scilex” or “Company”), a majority-owned subsidiary of Sorrento Therapeutics, Inc. (OTC: SRNEQ), an innovative revenue-generating company focused on acquiring, developing and commercializing non-opioid pain management products for the treatment of acute and chronic pain, announced that it presented oral and poster presentations at the 2023 Annual Brain Week Conference on the benefits of Elyxyb (celecoxib oral solution). The conference was held from September 6-8, 2023 in Las Vegas, NV.",https://www.globenewswire.com/news-release/2023/09/12/2741728/0/en/Scilex-Holding-Company-Presented-Oral-and-Poster-Presentations-on-Elyxyb-at-the-2023-Annual-Brain-Week-Conference-Held-in-Las-Vegas-NV.html,,Calendar of Events,biotech,2023-09-12 11:00:00.000 +0300,pre_market,8,2.4100000858306885,2.4700000286102295,448.45001220703125,446.95001220703125,0.024896240930572414,-0.0033448544077807063,0.02824109533835312
SCLX,"Scilex Holding Company Presented Oral and Poster Presentations on ZTlido (lidocaine topical system) at the 2023 Annual PAINWeek Conference Held in Las Vegas, NV","PALO ALTO, Calif., Sept.  12, 2023  (GLOBE NEWSWIRE) -- Scilex Holding Company (Nasdaq: SCLX, “Scilex” or “Company”), a majority-owned subsidiary of Sorrento Therapeutics, Inc. (OTC: SRNEQ), an innovative revenue-generating company focused on acquiring, developing and commercializing non-opioid pain management products for the treatment of acute and chronic pain, announced that it presented oral and poster presentations at the 2023 Annual PAINWeek Conference on the benefits of ZTlido (lidocaine topical system). The conference was held from September 5-8, 2023 in Las Vegas, NV.",2023-09-12 16:00:00.000 +0300,"PALO ALTO, Calif., Sept.  12, 2023  (GLOBE NEWSWIRE) -- Scilex Holding Company (Nasdaq: SCLX, “Scilex” or “Company”), a majority-owned subsidiary of Sorrento Therapeutics, Inc. (OTC: SRNEQ), an innovative revenue-generating company focused on acquiring, developing and commercializing non-opioid pain management products for the treatment of acute and chronic pain, announced that it presented oral and poster presentations at the 2023 Annual PAINWeek Conference on the benefits of ZTlido (lidocaine topical system). The conference was held from September 5-8, 2023 in Las Vegas, NV.",https://www.globenewswire.com/news-release/2023/09/12/2741736/0/en/Scilex-Holding-Company-Presented-Oral-and-Poster-Presentations-on-ZTlido-lidocaine-topical-system-at-the-2023-Annual-PAINWeek-Conference-Held-in-Las-Vegas-NV.html,,Research Analysis and Reports,biotech,2023-09-12 11:00:00.000 +0300,pre_market,8,2.4100000858306885,2.4700000286102295,448.45001220703125,446.95001220703125,0.024896240930572414,-0.0033448544077807063,0.02824109533835312
OCUP,Ocuphire Pharma to Present at ESCRS 2023 and MODLive! Conferences in September,"ESCRS presentations will feature clinical data on APX3330 in diabetic retinopathy; Nyxol® data in presbyopia, dim light vision disturbance and reversal of pharmacologically induced mydriasis ESCRS presentations will feature clinical data on APX3330 in diabetic retinopathy; Nyxol® data in presbyopia, dim light vision disturbance and reversal of pharmacologically induced mydriasis",2023-09-07 16:00:00.000 +0300,"ESCRS presentations will feature clinical data on APX3330 in diabetic retinopathy; Nyxol® data in presbyopia, dim light vision disturbance and reversal of pharmacologically induced mydriasis ESCRS presentations will feature clinical data on APX3330 in diabetic retinopathy; Nyxol® data in presbyopia, dim light vision disturbance and reversal of pharmacologically induced mydriasis",https://www.globenewswire.com/news-release/2023/09/07/2739442/0/en/Ocuphire-Pharma-to-Present-at-ESCRS-2023-and-MODLive-Conferences-in-September.html,,Calendar of Events,biotech,2023-09-07 11:00:00.000 +0300,pre_market,8,3.819999933242798,3.9000000953674316,446.2200012207031,443.1099853515625,0.02094245118395111,-0.006969691767811171,0.02791214295176228
KA,Kineta Reports Second Quarter 2023 Financial Results and Provides Corporate Update,Initial Clinical Data Readout from Ongoing Phase 1/2 Study of VISTA-Targeting KVA12123 in Advanced Solid Tumors Anticipated by End of 2023,2023-08-11 23:01:00.000 +0300,Initial Clinical Data Readout from Ongoing Phase 1/2 Study of VISTA-Targeting KVA12123 in Advanced Solid Tumors Anticipated by End of 2023,https://www.globenewswire.com/news-release/2023/08/11/2723846/0/en/Kineta-Reports-Second-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,,Earnings Releases and Operating Results,biotech,2023-08-11 18:01:00.000 +0300,market_open,15,1.899999976158142,1.9600000381469727,443.9700012207031,445.6499938964844,0.031578980390385335,0.0037840229546187384,0.027794957435766595
FBIO,"Helocyte, Inc. Announces Positive Data from Stem Cell Transplant Donor Vaccination Trial to be Presented at the 2023 Tandem Meetings: Transplantation & Cellular Therapy Meetings of ASTCT and CIBMTR",Results demonstrate the potential benefit of vaccinating donors with Triplex to enhance CMV protective immunity and reduce CMV events in recipients of allogeneic hematopoietic cell transplant ,2023-02-16 15:30:00.000 +0200,Results demonstrate the potential benefit of vaccinating donors with Triplex to enhance CMV protective immunity and reduce CMV events in recipients of allogeneic hematopoietic cell transplant ,https://www.globenewswire.com/news-release/2023/02/16/2609775/28889/en/Helocyte-Inc-Announces-Positive-Data-from-Stem-Cell-Transplant-Donor-Vaccination-Trial-to-be-Presented-at-the-2023-Tandem-Meetings-Transplantation-Cellular-Therapy-Meetings-of-ASTC.html,,Clinical Study,biotech,2023-02-16 10:30:00.000 +0200,pre_market,8,11.100000381469727,11.25,413.9800109863281,408.7900085449219,0.013513478682458597,-0.012536843093077874,0.02605032177553647
CHRS,Coherus Announces Resubmission of Biologics License Application (BLA) Supplement for UDENYCA® ONBODY™,– Resubmission follows the satisfactory resolution of the FDA’s review of inspection findings at the third-party filler –,2023-10-05 15:30:00.000 +0300,– Resubmission follows the satisfactory resolution of the FDA’s review of inspection findings at the third-party filler –,https://www.globenewswire.com/news-release/2023/10/05/2755393/33333/en/Coherus-Announces-Resubmission-of-Biologics-License-Application-BLA-Supplement-for-UDENYCA-ONBODY.html,,Product / Services Announcement,biotech,2023-10-05 10:30:00.000 +0300,pre_market,7,3.1700000762939453,3.25,424.6600036621094,424.3599853515625,0.0252365683850654,-0.0007064906229916,0.02594305900805704
PYPD,PolyPid Announces New Publication Highlighting Potent Antibacterial Activity of D-PLEX₁₀₀ against Susceptible and Resistant Bacteria for the Prevention of Surgical Site Infections,"Potent Antibacterial Efficacy of D-PLEX100 in In-vivo and Phase 2 Clinical Studies against a Wide Range of Bacteria Tested, including Resistant Strains ",2023-06-29 15:00:00.000 +0300,"Potent Antibacterial Efficacy of D-PLEX100 in In-vivo and Phase 2 Clinical Studies against a Wide Range of Bacteria Tested, including Resistant Strains ",https://www.globenewswire.com/news-release/2023/06/29/2696940/0/en/PolyPid-Announces-New-Publication-Highlighting-Potent-Antibacterial-Activity-of-D-PLEX-against-Susceptible-and-Resistant-Bacteria-for-the-Prevention-of-Surgical-Site-Infections.html,,Health,biotech,2023-06-29 10:00:00.000 +0300,pre_market,7,10.829999923706055,11.100000381469727,436.3900146484375,435.9599914550781,0.024930790366181,-0.0009854102498331,0.025916200616014073
IMCR,Immunocore announces strategic priorities including pipeline expansion for 2023 -2024,Immunocore announces strategic priorities including pipeline expansion for 2023 -2024,2023-01-09 14:00:00.000 +0200,Immunocore announces strategic priorities including pipeline expansion for 2023 -2024,https://www.globenewswire.com/news-release/2023/01/09/2585008/0/en/Immunocore-announces-strategic-priorities-including-pipeline-expansion-for-2023-2024.html,,Press releases,biotech,2023-01-09 09:00:00.000 +0200,pre_market,7,54.560001373291016,56.279998779296875,388.0799865722656,390.3699951171875,0.031524878348845806,0.0059008674091866505,0.025624010939659155
OCUP,Ocuphire Announces APX3330 Phase 2 Data Presentations at Retina Meetings,"Topline Data from ZETA-1 Phase 2 Trial of Oral APX3330 in Diabetic Retinopathy Presented on February 11th at 20th Angiogenesis, Exudation, and Degeneration 2023 Meeting",2023-02-16 15:30:00.000 +0200,"Topline Data from ZETA-1 Phase 2 Trial of Oral APX3330 in Diabetic Retinopathy Presented on February 11th at 20th Angiogenesis, Exudation, and Degeneration 2023 Meeting",https://www.globenewswire.com/news-release/2023/02/16/2609773/0/en/Ocuphire-Announces-APX3330-Phase-2-Data-Presentations-at-Retina-Meetings.html,,Calendar of Events,biotech,2023-02-16 10:30:00.000 +0200,pre_market,8,3.8299999237060547,3.880000114440918,413.9800109863281,408.7900085449219,0.01305488034748606,-0.012536843093077874,0.025591723440563936
ONCT,Oncternal Therapeutics Reports Inducement Award Under Nasdaq Listing Rule 5635(c)(4),"SAN DIEGO, June  30, 2023  (GLOBE NEWSWIRE) -- Oncternal Therapeutics, Inc. (Nasdaq: ONCT), a clinical-stage biopharmaceutical company focused on the development of novel oncology therapies, today announced the approval of an inducement award to one new employee, Yisrael Katz, M.D. who is joining Oncternal as VP, Clinical Development.",2023-06-30 23:30:00.000 +0300,"SAN DIEGO, June  30, 2023  (GLOBE NEWSWIRE) -- Oncternal Therapeutics, Inc. (Nasdaq: ONCT), a clinical-stage biopharmaceutical company focused on the development of novel oncology therapies, today announced the approval of an inducement award to one new employee, Yisrael Katz, M.D. who is joining Oncternal as VP, Clinical Development.",https://www.globenewswire.com/news-release/2023/06/30/2698092/0/en/Oncternal-Therapeutics-Reports-Inducement-Award-Under-Nasdaq-Listing-Rule-5635-c-4.html,,Changes in company's own shares,biotech,2023-06-30 18:30:00.000 +0300,market_open,15,0.3400000035762787,0.3499999940395355,441.44000244140625,443.2799987792969,0.029411736347271383,0.00416816855680145,0.025243567790469934
